pc1	pc2	localdens	midname
-0.0470384539792	-0.779342218731	-1.36208439875	PH_12_be-ps-26.mid
1.29251868821	-0.909043058124	-1.36198869731	PH_13_be-ps-31.mid
0.983816795735	-0.874360418358	-1.36146496161	PH_13_jg_bps27.mid
1.3100526861	-0.894502035554	-1.36011131823	PH_17_jg_185_2.mid
1.89101906225	-0.210816983299	-1.36005738028	PH_13_jg_b1093.mid
1.31673492245	-0.892325853945	-1.35987265307	PH_11_bz_sona.mid
1.50200362866	-0.854011908213	-1.35958020054	PH_17_beesq101.mid
1.5306664097	-0.840685196581	-1.35929460557	PH_13_be-pv07r.mid
-2.07456884793	1.02114232809	-1.35801231801	PH_16_beetruin.mid
1.61733668315	-0.780043170258	-1.35722635779	PH_13_be-ps-28.mid
0.00219163901732	-0.765607486639	-1.35496059622	PH_12_be-ps-26_1.mid
0.734031923526	-0.774874520338	-1.35450518263	PH_13_bcontra3.mid
1.57697464599	-0.776021433134	-1.35416321509	PH_13_be126n1.mid
1.91601483112	-0.458505673553	-1.35183012878	PH_13_be-ps-32.mid
0.0178427004984	-0.756696460825	-1.3513533169	PH_13_be-pv14r.mid
0.919851430352	0.159187582417	-1.35113535746	PH_11_be_son1c.mid
-0.113252533087	0.440640177663	-1.35031250837	PH_18_op47_2.mid
1.83729025838	-0.5423877845	-1.34736683598	PH_17_jg_182_2.mid
1.3208073702	-0.763935299452	-1.34540287775	PH_14_beetron2.mid
1.88729634735	-0.436341373852	-1.34445557707	PH_18_beesq121.mid
1.72984303059	-0.602518305677	-1.34221940932	PH_17_beesq061.mid
1.02365754592	-0.690242535349	-1.34059323367	PH_13_jg_b1091.mid
-1.23896928313	-0.58086998006	-1.33906564545	PH_17_beetpc1.mid
0.664497444275	-0.645971234358	-1.33829660648	PH_17_bestqu2a.mid
-4.17724168774	0.336721442505	-1.33705068502	PH_15_beet6_3.mid
0.393106243347	0.273234565041	-1.33514559002	PH_11_be_son1a.mid
-1.60704594439	-0.514464335105	-1.33343016283	PH_13_baga05.mid
0.361926704743	-0.653525555481	-1.33308804574	PH_12_be-ps-15.mid
1.44791533515	-0.656271372077	-1.33262723017	PH_14_bev4i6pb.mid
-0.703305060052	0.61957053635	-1.32930371543	PH_17_jg_592_1.mid
1.35128000246	-0.640450788677	-1.32835071432	PH_18_equali.mid
0.668137701691	0.189871304129	-1.32737810738	PH_13_afav.mid
1.62302892973	-0.573212754091	-1.32693800247	PH_12_bems2.mid
0.0796129272365	0.345715406819	-1.32624016827	PH_18_beetfuge.mid
1.80278991794	-0.368219993006	-1.32495085972	PH_13_be-pv20r.mid
1.38495559606	-0.0173546617071	-1.32446267472	PH_14_be-pre.mid
-3.9613256581	0.95520143767	-1.32276241513	PH_14_lvbsym24.mid
1.63933867097	-0.516276884543	-1.3180155484	PH_18_lvb23b.mid
1.69803309938	-0.213672574395	-1.31633479657	PH_18_beesq164.mid
-1.14735775576	0.768368864242	-1.31605889212	PH_12_fullmoon.mid
-0.32334811042	-0.648092897804	-1.3139165643	PH_13_bebagat5.mid
-0.218482109558	-0.648922674715	-1.31384780946	PH_13_be-pv15r.mid
0.28388720293	-0.580439013295	-1.31350447193	PH_11_nf_be103.mid
-0.0396354911754	-0.631470646144	-1.31187534631	PH_14_be-rondo.mid
0.182978134877	-0.590789323357	-1.31121963076	PH_12_beso23-3.mid
0.0518468457017	0.330177078989	-1.31071012814	PH_12_sonataop.mid
1.67195899358	-0.437302678012	-1.30917131453	PH_11_rondopat.mid
-0.65273561722	-0.614069681799	-1.30851785341	PH_12_beson153.mid
1.62100779942	-0.468295908221	-1.30772662809	PH_17_jg_182_4.mid
1.31966321254	-0.527984364095	-1.30288382008	PH_14_berondoc.mid
-0.386438650322	0.445003035957	-1.29890569333	PH_12_beet271.mid
-0.67402621533	-0.59056339569	-1.29718838412	PH_13_tmb11910.mid
-3.92197778571	0.149523474393	-1.29473451006	PH_15_beetho.mid
1.40619077758	-0.0940296246733	-1.29452499008	PH_12_be13_2.mid
-1.21469613503	0.760640163747	-1.28993985247	PH_18_lvb24a.mid
-0.926403061073	-0.551227490593	-1.28900802818	PH_13_be-ps-12.mid
-1.66304337533	0.888334387764	-1.28713405957	PH_12_beethov.mid
-0.232834094575	-0.568480529936	-1.28558330969	PH_12_hu_bemo2.mid
-0.261727298926	-0.560305773583	-1.2818662984	PH_13_tw_woo83.mid
0.96422159563	0.0390633013616	-1.28173157801	PH_12_apps.mid
-0.555698651269	-0.563679866974	-1.28074718826	PH_19_lvbop865.mid
1.5165971334	-0.30257698826	-1.27708182873	PH_17_jg591_1.mid
1.51135594984	-0.3143755461	-1.27668293294	PH_18_beesq123.mid
-0.823123119226	0.581827978469	-1.27616041438	PH_15_thunders.mid
0.585017404497	-0.450107536895	-1.2757427942	PH_17_jg_182_3.mid
-3.77672179464	0.078037634516	-1.27393225896	PH_15_lvbsym43.mid
0.962554997791	0.0219514925949	-1.27202159988	PH_13_be-pv05r.mid
0.885687624602	-0.434193686095	-1.27031058318	PH_17_beesq023.mid
1.08184733244	-0.0299141683906	-1.26616699273	PH_18_op5no1a_.mid
1.30553981384	-0.379023175749	-1.26432139537	PH_12_lvbwald1.mid
0.651730293198	-0.413524713087	-1.26025133931	PH_17_jg593_2.mid
-1.02864382275	0.638916416777	-1.25413404914	PH_18_lvb24d.mid
0.955629722372	-0.384014170599	-1.25188645482	PH_17_beesq052.mid
-1.45951781964	-0.437938209417	-1.24889420192	PH_19_serena-3.mid
1.23579538306	-0.235670595852	-1.24148426266	PH_11_be-ps-05.mid
-0.726880344044	-0.469105091277	-1.23876394128	PH_12_be-ps-18.mid
1.18074706734	-0.179248894661	-1.23822764297	PH_12_beson152.mid
1.09985401088	-0.120728976362	-1.23762821443	PH_12_be13_1.mid
-2.82780680042	-0.234393938632	-1.23670354852	PH_15_be_sy5_2.mid
0.185911109246	0.180881450143	-1.23651115045	PH_12_st31_2_2.mid
0.950441125611	-0.0554669645874	-1.23541515129	PH_18_be_woo62.mid
0.945977721639	-0.330264110151	-1.23386068174	PH_17_jg593_34.mid
1.0879163988	-0.13733972866	-1.232475096	PH_12_be-ps-27.mid
1.07161787527	-0.287156409992	-1.23053215669	PH_17_beesq062.mid
-0.104330976316	0.245385708615	-1.22907803881	PH_12_stap14_3.mid
-1.71459487364	-0.390630741116	-1.22902735829	PH_17_empsc.mid
0.174746344127	-0.369998202193	-1.22772597348	PH_17_jg591_34.mid
-0.222833391219	0.27396412849	-1.22690677813	PH_18_bevs7b.mid
-0.909367855135	0.531763391687	-1.22507286263	PH_15_gmb5m3.mid
0.271412568886	-0.355801416519	-1.22486717077	PH_17_beesq051.mid
-0.147300462759	0.24299446649	-1.22102840966	PH_12_beet_moo.mid
-3.72663006092	0.960176818362	-1.22048000921	PH_12_moonlte1.mid
-0.743045396479	-0.428034268266	-1.21951473748	PH_19_be123sa.mid
-0.29416273555	0.274316040477	-1.21587914209	PH_12_be-ps-09.mid
0.390746647238	-0.326763494091	-1.21581557241	PH_12_sona23.mid
-3.83960011298	0.165844158621	-1.21486718989	PH_15_lvbsym63.mid
-3.22147214183	-0.114278579769	-1.21483361331	PH_19_4_hat_ma.mid
0.861489056599	-0.0844500187028	-1.21432736843	PH_18_beesq114.mid
0.929877992979	-0.242708300351	-1.21343599032	PH_12_be-ps-24.mid
-0.669929450577	-0.412511528666	-1.21343205268	PH_12_besntina.mid
0.566154906493	-0.304217447909	-1.21202416439	PH_13_be-pv10r.mid
0.708967745455	-0.287418856328	-1.21130967568	PH_13_baga01.mid
0.541566772058	0.0308138780829	-1.21056561466	PH_11_beps2.mid
-2.018016686	0.913572845416	-1.20792457585	PH_16_besy83.mid
